,model_name,param,used_statistics,vote,score
1589,XGB,"{'n_estimators': 100, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.1}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,151.0
1590,LGB,"{'n_estimators': 100, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.5}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,153.25
1591,Voting,{'weights_nr': 0},"['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,158.25
1592,RFC,"{'n_estimators': 500, 'max_depth': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",False,153.5
1593,XGB,"{'n_estimators': 500, 'max_depth': None, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.5, 'gamma': 0.1}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,149.0
1594,LGB,"{'n_estimators': 500, 'max_depth': 10, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.5}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,156.25
1595,Voting,{'weights_nr': 4},"['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,148.75
1596,RFC,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",False,175.75
1597,XGB,"{'n_estimators': 500, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.2}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,148.75
1598,LGB,"{'n_estimators': 400, 'max_depth': 10, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 1.0}","['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,149.5
1599,Voting,{'weights_nr': 3},"['STL' 'FTM_2' 'STL_per_GP' 'PIE_per_GP' 'FTA' 'FG3M_per_GP' 'POTM'
 'All-Star' 'MIN' 'FGM_2' 'FP' 'DD' 'GP' 'FTA_per_GP' 'PTS' 'REB' 'DPOY'
 'FT_PCT' 'REB_per_GP' 'All-Star-MVP' 'L' 'TD' 'FG3_PCT' 'BLK_per_GP'
 'PTS_per_GP' 'AST' 'PIE' 'W' 'FG3M_2' 'TO_per_GP' 'FGM_per_GP' 'FGA'
 'FTM_per_GP' 'ROTM']",True,149.5
1600,RFC,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,157.0
1601,XGB,"{'n_estimators': 200, 'max_depth': 10, 'learning_rate': 0.05, 'subsample': 0.6, 'colsample_bytree': 0.5, 'gamma': 0.3}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,147.0
1602,LGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.2, 'subsample': 0.6, 'colsample_bytree': 0.8}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,149.0
1603,Voting,{'weights_nr': 2},"['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,152.25
1604,RFC,"{'n_estimators': 200, 'max_depth': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,154.0
1605,XGB,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.01, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.1}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,152.25
1606,LGB,"{'n_estimators': 400, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.8}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,155.5
1607,Voting,{'weights_nr': 0},"['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,151.75
1608,RFC,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,155.25
1609,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 1.0, 'gamma': 0.3}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,144.25
1610,LGB,"{'n_estimators': 200, 'max_depth': 100, 'learning_rate': 0.05, 'subsample': 1.0, 'colsample_bytree': 0.8}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,152.25
1611,Voting,{'weights_nr': 3},"['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,151.75
1612,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,153.25
1613,XGB,"{'n_estimators': 400, 'max_depth': 50, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.5, 'gamma': 0.2}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,148.5
1614,LGB,"{'n_estimators': 300, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.6, 'colsample_bytree': 1.0}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,143.75
1615,Voting,{'weights_nr': 4},"['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,151.0
1616,RFC,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,157.0
1617,XGB,"{'n_estimators': 300, 'max_depth': 25, 'learning_rate': 0.01, 'subsample': 1.0, 'colsample_bytree': 0.5, 'gamma': 0.4}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,147.25
1618,LGB,"{'n_estimators': 100, 'max_depth': 50, 'learning_rate': 0.01, 'subsample': 0.8, 'colsample_bytree': 0.5}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,151.25
1619,Voting,{'weights_nr': 1},"['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,148.5
1620,RFC,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,148.5
1621,XGB,"{'n_estimators': 200, 'max_depth': None, 'learning_rate': 0.1, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.1}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",False,142.75
1622,LGB,"{'n_estimators': 400, 'max_depth': 100, 'learning_rate': 0.1, 'subsample': 0.8, 'colsample_bytree': 0.8}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,148.25
1623,Voting,{'weights_nr': 0},"['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,142.0
1624,RFC,"{'n_estimators': 200, 'max_depth': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,148.5
1625,XGB,"{'n_estimators': 300, 'max_depth': 10, 'learning_rate': 0.2, 'subsample': 1.0, 'colsample_bytree': 0.8, 'gamma': 0.4}","['TO_per_GP' 'FG3M_2' 'FP_per_GP' 'FG_PCT' 'PTS' 'FTM_2' 'POTW'
 'STL_per_GP' 'BLK' 'FT_PCT' 'PIE_per_GP' 'REB' 'FTA' 'PIE' 'PTS_per_GP'
 'FG3_PCT' 'FGM_2' 'AST' 'MIN' 'STL' 'FG3M_per_GP' 'FGM_per_GP' 'FGA'
 'BLK_per_GP' 'DPOY' 'MIN_per_GP' 'ROTM' 'GP' 'FG3A' 'DD' 'FTA_per_GP'
 'TO' 'AST_per_GP' 'W' 'L' 'REB_per_GP' 'TD' 'POTM' 'FGA_per_GP'
 'FG3A_per_GP' 'All-Star']",True,146.25
