GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
26900242,1610612738,Celtics,BOS,Boston,240,46,93.0,0.494,,,,30,40.0,0.75,,,,22.0,,,,28.0,122,
26900241,1610612755,76ers,PHL,Philadelphia,240,59,111.0,0.532,,,,23,32.0,0.718,,,,32.0,,,,28.0,141,
26900241,1610612744,Warriors,SFW,San Francisco,240,50,110.0,0.455,,,,21,31.0,0.677,,,,23.0,,,,26.0,121,
26900243,1610612758,Royals,CIN,Cincinnati,240,57,100.0,0.569,,,,16,24.0,0.667,,,,30.0,,,,19.0,130,
26900243,1610612737,Hawks,ATL,Atlanta,240,44,84.0,0.524,,,,22,26.0,0.845,,,,24.0,,,,17.0,110,
26900245,1610612765,Pistons,DET,Detroit,240,38,98.0,0.388,,,,25,33.0,0.758,,,,14.0,,,,23.0,101,
26900245,1610612749,Bucks,MIL,Milwaukee,240,43,99.0,0.433,,,,28,33.0,0.847,,,,16.0,,,,29.0,114,
26900244,1610612747,Lakers,LAL,Los Angeles,240,44,89.0,0.493,,,,26,33.0,0.788,,,,21.0,,,,23.0,114,
26900244,1610612752,Knicks,NYK,New York,240,44,89.0,0.493,,,,18,27.0,0.667,,,,22.0,,,,26.0,106,
26900251,1610612737,Hawks,ATL,Atlanta,240,45,94.0,0.478,,,,22,32.0,0.687,,,,24.0,,,,23.0,112,
26900251,1610612755,76ers,PHL,Philadelphia,241,39,93.0,0.418,,,,29,35.0,0.828,,,,16.0,,,,26.0,107,
26900246,1610612752,Knicks,NYK,New York,240,46,95.0,0.483,,,,27,36.0,0.75,,,,29.0,,,,26.0,119,
26900246,1610612760,SuperSonics,SEA,Seattle,240,44,88.0,0.5,,,,29,36.0,0.806,,,,29.0,,,,26.0,117,
26900249,1610612758,Royals,CIN,Cincinnati,265,43,101.0,0.425,,,,26,34.0,0.765,,,,19.0,,,,24.0,112,
26900249,1610612749,Bucks,MIL,Milwaukee,265,45,91.0,0.494,,,,20,30.0,0.667,,,,20.0,,,,25.0,110,
26900248,1610612745,Rockets,SDR,San Diego,0,45,114.0,0.395,,,,20,25.0,0.8,,,,27.0,,,,23.0,110,
26900248,1610612738,Celtics,BOS,Boston,0,42,97.0,0.432,,,,27,31.0,0.87,,,,22.0,,,,24.0,111,
26900247,1610612764,Bullets,BLT,Baltimore,240,63,120.0,0.525,,,,21,30.0,0.699,,,,29.0,,,,28.0,147,
26900247,1610612744,Warriors,SFW,San Francisco,240,43,115.0,0.373,,,,26,33.0,0.788,,,,21.0,,,,22.0,112,
26900255,1610612747,Lakers,LAL,Los Angeles,240,41,92.0,0.446,,,,27,34.0,0.794,,,,23.0,,,,21.0,109,
26900255,1610612738,Celtics,BOS,Boston,240,39,107.0,0.363,,,,21,26.0,0.808,,,,24.0,,,,25.0,99,
26900252,1610612749,Bucks,MIL,Milwaukee,240,56,96.0,0.582,,,,21,26.0,0.808,,,,34.0,,,,19.0,133,
26900252,1610612764,Bullets,BLT,Baltimore,240,53,102.0,0.52,,,,18,22.0,0.817,,,,25.0,,,,19.0,124,
26900254,1610612755,76ers,PHL,Philadelphia,240,55,117.0,0.469,,,,28,40.0,0.699,,,,38.0,,,,23.0,138,
26900254,1610612744,Warriors,SFW,San Francisco,240,45,109.0,0.412,,,,22,29.0,0.759,,,,32.0,,,,28.0,112,
26900253,1610612756,Suns,PHX,Phoenix,240,42,94.0,0.447,,,,32,44.0,0.726,,,,27.0,,,,31.0,116,
26900253,1610612752,Knicks,NYK,New York,240,52,95.0,0.547,,,,31,40.0,0.775,,,,36.0,,,,31.0,135,
26900257,1610612765,Pistons,DET,Detroit,0,40,86.0,0.465,,,,23,26.0,0.885,,,,,,,,26.0,103,
26900257,1610612758,Royals,CIN,Cincinnati,0,42,100.0,0.419,,,,26,35.0,0.742,,,,,,,,26.0,110,
26900256,1610612737,Hawks,ATL,Atlanta,240,47,93.0,0.505,,,,28,34.0,0.823,,,,32.0,,,,27.0,122,
26900256,1610612745,Rockets,SDR,San Diego,240,46,99.0,0.465,,,,26,37.0,0.702,,,,21.0,,,,27.0,118,
26900262,1610612752,Knicks,NYK,New York,240,48,103.0,0.466,,,,20,23.0,0.869,,,,29.0,,,,22.0,116,
26900262,1610612741,Bulls,CHI,Chicago,240,39,95.0,0.41,,,,18,25.0,0.719,,,,26.0,,,,20.0,96,
26900261,1610612744,Warriors,SFW,San Francisco,240,38,96.0,0.396,,,,29,35.0,0.828,,,,23.0,,,,20.0,105,
26900261,1610612747,Lakers,LAL,Los Angeles,240,40,90.0,0.444,,,,20,29.0,0.689,,,,21.0,,,,25.0,100,
26900258,1610612764,Bullets,BLT,Baltimore,240,48,95.0,0.505,,,,28,37.0,0.757,,,,28.0,,,,24.0,124,
26900258,1610612749,Bucks,MIL,Milwaukee,240,50,96.0,0.521,,,,26,38.0,0.684,,,,23.0,,,,25.0,126,
26900260,1610612758,Royals,CIN,Cincinnati,0,49,102.0,0.479,,,,27,32.0,0.843,,,,25.0,,,,34.0,125,
26900260,1610612745,Rockets,SDR,San Diego,0,48,108.0,0.444,,,,24,40.0,0.599,,,,24.0,,,,25.0,120,
26900259,1610612760,SuperSonics,SEA,Seattle,240,59,99.0,0.595,,,,16,24.0,0.667,,,,43.0,,,,27.0,134,
26900259,1610612756,Suns,PHX,Phoenix,240,45,102.0,0.441,,,,31,39.0,0.795,,,,22.0,,,,24.0,121,
26900266,1610612755,76ers,PHL,Philadelphia,240,52,105.0,0.494,,,,25,35.0,0.713,,,,35.0,,,,32.0,129,
26900266,1610612741,Bulls,CHI,Chicago,240,39,95.0,0.41,,,,31,48.0,0.646,,,,19.0,,,,27.0,109,
26900265,1610612737,Hawks,ATL,Atlanta,240,54,104.0,0.519,,,,14,24.0,0.582,,,,35.0,,,,17.0,122,
26900265,1610612764,Bullets,BLT,Baltimore,240,49,96.0,0.51,,,,13,18.0,0.721,,,,24.0,,,,19.0,111,
26900264,1610612738,Celtics,BOS,Boston,240,46,93.0,0.494,,,,32,38.0,0.841,,,,20.0,,,,34.0,124,
26900264,1610612765,Pistons,DET,Detroit,240,42,88.0,0.476,,,,37,48.0,0.771,,,,12.0,,,,26.0,121,
26900263,1610612749,Bucks,MIL,Milwaukee,0,60,116.0,0.517,,,,23,37.0,0.621,,,,29.0,,,,23.0,143,
26900263,1610612745,Rockets,SDR,San Diego,0,52,121.0,0.429,,,,22,32.0,0.687,,,,21.0,,,,27.0,126,
26900267,1610612760,SuperSonics,SEA,Seattle,240,44,97.0,0.454,,,,23,28.0,0.82,,,,25.0,,,,28.0,111,
26900267,1610612741,Bulls,CHI,Chicago,240,40,88.0,0.455,,,,34,42.0,0.81,,,,20.0,,,,22.0,114,
26900269,1610612755,76ers,PHL,Philadelphia,240,52,95.0,0.547,,,,17,23.0,0.738,,,,34.0,,,,22.0,121,
26900269,1610612737,Hawks,ATL,Atlanta,240,44,94.0,0.468,,,,29,33.0,0.879,,,,30.0,,,,19.0,117,
26900273,1610612765,Pistons,DET,Detroit,0,36,,,,,,20,33.0,0.605,,,,,,,,22.0,92,
26900273,1610612738,Celtics,BOS,Boston,0,43,,,,,,24,28.0,0.856,,,,3.0,,,,26.0,110,
26900272,1610612747,Lakers,LAL,Los Angeles,240,51,111.0,0.459,,,,23,29.0,0.793,,,,24.0,,,,22.0,125,
26900272,1610612744,Warriors,SFW,San Francisco,240,36,99.0,0.363,,,,23,28.0,0.82,,,,17.0,,,,20.0,95,
26900270,1610612764,Bullets,BLT,Baltimore,26,50,104.0,0.48,,,,18,34.0,0.529,,,,,,,,19.0,118,
26900270,1610612758,Royals,CIN,Cincinnati,0,44,103.0,0.426,,,,28,37.0,0.757,,,,,,,,23.0,116,
26900268,1610612756,Suns,PHX,Phoenix,240,51,94.0,0.543,,,,19,23.0,0.825,,,,32.0,,,,29.0,121,
26900268,1610612745,Rockets,SDR,San Diego,240,45,90.0,0.5,,,,30,43.0,0.697,,,,26.0,,,,21.0,120,
26900271,1610612749,Bucks,MIL,Milwaukee,240,50,96.0,0.521,,,,18,21.0,0.856,,,,24.0,,,,16.0,118,
26900271,1610612752,Knicks,NYK,New York,240,45,88.0,0.511,,,,15,21.0,0.713,,,,30.0,,,,21.0,105,
26900277,1610612737,Hawks,ATL,Atlanta,240,42,82.0,0.512,,,,18,27.0,0.667,,,,28.0,,,,26.0,102,
26900277,1610612758,Royals,CIN,Cincinnati,240,38,83.0,0.458,,,,28,37.0,0.757,,,,18.0,,,,24.0,104,
26900274,1610612756,Suns,PHX,Phoenix,240,39,74.0,0.527,,,,36,44.0,0.817,,,,28.0,,,,25.0,114,
26900274,1610612765,Pistons,DET,Detroit,240,42,89.0,0.471,,,,25,33.0,0.758,,,,18.0,,,,27.0,109,
26900278,1610612744,Warriors,SFW,San Francisco,240,46,101.0,0.455,,,,24,32.0,0.75,,,,26.0,,,,23.0,116,
26900278,1610612741,Bulls,CHI,Chicago,240,38,106.0,0.357,,,,26,34.0,0.765,,,,17.0,,,,23.0,102,
26900275,1610612760,SuperSonics,SEA,Seattle,240,40,98.0,0.407,,,,29,41.0,0.706,,,,26.0,,,,28.0,109,
26900275,1610612747,Lakers,LAL,Los Angeles,240,49,97.0,0.505,,,,28,43.0,0.651,,,,28.0,,,,25.0,126,
26900276,1610612752,Knicks,NYK,New York,240,40,88.0,0.455,,,,24,31.0,0.774,,,,17.0,,,,23.0,104,
26900276,1610612738,Celtics,BOS,Boston,240,42,80.0,0.525,,,,27,36.0,0.75,,,,11.0,,,,20.0,111,
26900280,1610612749,Bucks,MIL,Milwaukee,240,53,97.0,0.546,,,,19,30.0,0.633,,,,28.0,,,,24.0,125,
26900280,1610612737,Hawks,ATL,Atlanta,240,52,98.0,0.531,,,,22,25.0,0.88,,,,25.0,,,,22.0,126,
26900279,1610612758,Royals,CIN,Cincinnati,0,51,118.0,0.431,,,,27,31.0,0.87,,,,,,,,24.0,129,
26900279,1610612764,Bullets,BLT,Baltimore,0,50,110.0,0.455,,,,28,35.0,0.8,,,,,,,,23.0,128,
26900283,1610612747,Lakers,LAL,Los Angeles,240,45,102.0,0.441,,,,30,40.0,0.75,,,,32.0,,,,26.0,120,
26900283,1610612756,Suns,PHX,Phoenix,240,41,99.0,0.413,,,,30,34.0,0.882,,,,19.0,,,,28.0,112,
26900281,1610612745,Rockets,SDR,San Diego,0,60,113.0,0.531,,,,20,26.0,0.769,,,,38.0,,,,23.0,140,
26900281,1610612741,Bulls,CHI,Chicago,0,47,106.0,0.443,,,,27,35.0,0.771,,,,24.0,,,,21.0,121,
26900282,1610612755,76ers,PHL,Philadelphia,240,48,95.0,0.505,,,,34,41.0,0.828,,,,21.0,,,,28.0,130,
26900282,1610612738,Celtics,BOS,Boston,240,43,92.0,0.467,,,,34,46.0,0.738,,,,28.0,,,,31.0,120,
26900284,1610612765,Pistons,DET,Detroit,240,48,99.0,0.484,,,,20,31.0,0.645,,,,23.0,,,,23.0,116,
26900284,1610612760,SuperSonics,SEA,Seattle,240,45,93.0,0.483,,,,20,28.0,0.713,,,,25.0,,,,24.0,110,
26900285,1610612744,Warriors,SFW,San Francisco,240,43,90.0,0.477,,,,32,39.0,0.82,,,,27.0,,,,25.0,118,
26900285,1610612765,Pistons,DET,Detroit,240,38,99.0,0.384,,,,26,30.0,0.866,,,,20.0,,,,26.0,102,
26900286,1610612758,Royals,CIN,Cincinnati,240,50,96.0,0.521,,,,28,34.0,0.823,,,,33.0,,,,27.0,128,
26900286,1610612756,Suns,PHX,Phoenix,240,48,83.0,0.577,,,,28,36.0,0.778,,,,32.0,,,,26.0,124,
26900287,1610612741,Bulls,CHI,Chicago,0,34,,,,,,37,40.0,0.925,,,,,,,,24.0,105,
26900287,1610612747,Lakers,LAL,Los Angeles,0,37,,,,,,26,37.0,0.702,,,,1.0,,,,27.0,100,
26900289,1610612737,Hawks,ATL,Atlanta,240,37,86.0,0.429,,,,27,39.0,0.691,,,,26.0,,,,23.0,101,
26900289,1610612760,SuperSonics,SEA,Seattle,240,37,91.0,0.406,,,,23,28.0,0.82,,,,26.0,,,,26.0,97,
26900288,1610612764,Bullets,BLT,Baltimore,240,40,108.0,0.369,,,,19,26.0,0.73,,,,16.0,,,,24.0,99,
26900288,1610612752,Knicks,NYK,New York,240,50,94.0,0.532,,,,29,32.0,0.906,,,,24.0,,,,21.0,129,
26900293,1610612744,Warriors,SFW,San Francisco,240,35,94.0,0.371,,,,24,31.0,0.774,,,,14.0,,,,19.0,94,
26900293,1610612752,Knicks,NYK,New York,240,42,94.0,0.447,,,,15,23.0,0.652,,,,21.0,,,,22.0,99,
26900292,1610612738,Celtics,BOS,Boston,240,40,96.0,0.416,,,,26,41.0,0.634,,,,23.0,,,,31.0,106,
26900292,1610612737,Hawks,ATL,Atlanta,240,40,82.0,0.487,,,,32,44.0,0.726,,,,17.0,,,,30.0,112,
26900291,1610612764,Bullets,BLT,Baltimore,0,49,,,,,,23,27.0,0.851,,,,,,,,25.0,121,
26900291,1610612765,Pistons,DET,Detroit,0,44,,,,,,28,34.0,0.823,,,,,,,,24.0,116,
26900290,1610612749,Bucks,MIL,Milwaukee,240,59,106.0,0.557,,,,20,30.0,0.667,,,,29.0,,,,20.0,138,
26900290,1610612758,Royals,CIN,Cincinnati,240,50,115.0,0.434,,,,19,25.0,0.76,,,,28.0,,,,22.0,119,
26900294,1610612741,Bulls,CHI,Chicago,240,48,100.0,0.479,,,,56,71.0,0.789,,,,36.0,,,,16.0,152,
26900294,1610612756,Suns,PHX,Phoenix,240,52,124.0,0.418,,,,19,24.0,0.792,,,,29.0,,,,44.0,123,
26900295,1610612745,Rockets,SDR,San Diego,240,51,112.0,0.455,,,,18,21.0,0.856,,,,36.0,,,,16.0,120,
26900295,1610612744,Warriors,SFW,San Francisco,240,43,97.0,0.443,,,,17,19.0,0.895,,,,20.0,,,,16.0,103,
26900299,1610612737,Hawks,ATL,Atlanta,240,40,87.0,0.46,,,,32,42.0,0.762,,,,12.0,,,,25.0,112,
26900299,1610612747,Lakers,LAL,Los Angeles,239,50,90.0,0.556,,,,27,32.0,0.843,,,,24.0,,,,26.0,127,
26900297,1610612738,Celtics,BOS,Boston,240,55,124.0,0.444,,,,20,21.0,0.951,,,,28.0,,,,28.0,130,
26900297,1610612764,Bullets,BLT,Baltimore,240,56,107.0,0.523,,,,30,44.0,0.682,,,,25.0,,,,22.0,142,
26900298,1610612749,Bucks,MIL,Milwaukee,240,50,95.0,0.526,,,,20,26.0,0.769,,,,23.0,,,,24.0,120,
26900298,1610612756,Suns,PHX,Phoenix,240,44,93.0,0.472,,,,28,35.0,0.8,,,,25.0,,,,22.0,116,
26900300,1610612744,Warriors,SFW,San Francisco,240,38,83.0,0.458,,,,17,23.0,0.738,,,,23.0,,,,25.0,93,
26900300,1610612752,Knicks,NYK,New York,240,48,88.0,0.545,,,,27,30.0,0.9,,,,31.0,,,,19.0,123,
26900296,1610612755,76ers,PHL,Philadelphia,240,48,100.0,0.479,,,,36,45.0,0.8,,,,25.0,,,,28.0,132,
26900296,1610612760,SuperSonics,SEA,Seattle,240,51,102.0,0.5,,,,33,45.0,0.732,,,,35.0,,,,29.0,135,
26900306,1610612764,Bullets,BLT,Baltimore,240,54,99.0,0.545,,,,22,25.0,0.88,,,,28.0,,,,25.0,130,
26900306,1610612737,Hawks,ATL,Atlanta,240,39,94.0,0.414,,,,31,39.0,0.795,,,,19.0,,,,20.0,109,
26900301,1610612765,Pistons,DET,Detroit,250,49,97.0,0.505,,,,31,43.0,0.72,,,,23.0,,,,26.0,129,
26900301,1610612760,SuperSonics,SEA,Seattle,240,51,98.0,0.52,,,,26,35.0,0.742,,,,21.0,,,,27.0,128,
26900304,1610612741,Bulls,CHI,Chicago,265,46,101.0,0.455,,,,24,29.0,0.827,,,,32.0,,,,26.0,116,
26900304,1610612747,Lakers,LAL,Los Angeles,265,48,96.0,0.5,,,,16,23.0,0.695,,,,20.0,,,,27.0,112,
26900305,1610612749,Bucks,MIL,Milwaukee,0,51,,,,,,22,32.0,0.687,,,,5.0,,,,25.0,124,
26900305,1610612738,Celtics,BOS,Boston,0,47,,,,,,15,23.0,0.652,,,,4.0,,,,25.0,109,
26900303,1610612745,Rockets,SDR,San Diego,0,46,94.0,0.488,,,,31,41.0,0.756,,,,33.0,,,,21.0,123,
26900303,1610612752,Knicks,NYK,New York,0,52,101.0,0.515,,,,11,19.0,0.578,,,,34.0,,,,30.0,115,
26900302,1610612756,Suns,PHX,Phoenix,240,36,96.0,0.375,,,,47,58.0,0.81,,,,17.0,,,,22.0,119,
26900302,1610612755,76ers,PHL,Philadelphia,240,47,102.0,0.461,,,,23,31.0,0.741,,,,25.0,,,,37.0,117,
26900307,1610612756,Suns,PHX,Phoenix,240,41,71.0,0.576,,,,43,61.0,0.704,,,,11.0,,,,32.0,125,
26900307,1610612758,Royals,CIN,Cincinnati,240,43,95.0,0.453,,,,32,39.0,0.82,,,,11.0,,,,36.0,118,
26900310,1610612765,Pistons,DET,Detroit,240,42,86.0,0.487,,,,29,34.0,0.852,,,,20.0,,,,15.0,113,
26900310,1610612737,Hawks,ATL,Atlanta,240,43,97.0,0.443,,,,14,20.0,0.699,,,,21.0,,,,27.0,100,
26900309,1610612741,Bulls,CHI,Chicago,240,41,83.0,0.493,,,,35,39.0,0.897,,,,31.0,,,,31.0,117,
26900309,1610612755,76ers,PHL,Philadelphia,240,40,90.0,0.444,,,,33,43.0,0.767,,,,25.0,,,,25.0,113,
26900308,1610612752,Knicks,NYK,New York,240,58,108.0,0.537,,,,14,22.0,0.636,,,,33.0,,,,21.0,130,
26900308,1610612756,Suns,PHX,Phoenix,240,45,98.0,0.459,,,,24,29.0,0.827,,,,23.0,,,,22.0,114,
26900314,1610612765,Pistons,DET,Detroit,240,41,92.0,0.446,,,,33,40.0,0.824,,,,14.0,,,,21.0,115,
26900314,1610612744,Warriors,SFW,San Francisco,240,40,90.0,0.444,,,,22,32.0,0.687,,,,20.0,,,,27.0,102,
26900313,1610612738,Celtics,BOS,Boston,240,46,95.0,0.483,,,,19,20.0,0.949,,,,25.0,,,,23.0,111,
26900313,1610612760,SuperSonics,SEA,Seattle,240,40,92.0,0.434,,,,22,30.0,0.732,,,,25.0,,,,20.0,102,
26900311,1610612745,Rockets,SDR,San Diego,0,53,121.0,0.438,,,,20,31.0,0.645,,,,28.0,,,,26.0,126,
26900311,1610612764,Bullets,BLT,Baltimore,0,62,116.0,0.534,,,,20,27.0,0.74,,,,33.0,,,,24.0,144,
26900312,1610612755,76ers,PHL,Philadelphia,240,54,94.0,0.573,,,,28,40.0,0.699,,,,36.0,,,,24.0,136,
26900312,1610612737,Hawks,ATL,Atlanta,240,42,101.0,0.415,,,,21,26.0,0.808,,,,19.0,,,,28.0,105,
26900315,1610612758,Royals,CIN,Cincinnati,230,38,86.0,0.442,,,,16,23.0,0.695,,,,20.0,,,,22.0,92,
26900315,1610612749,Bucks,MIL,Milwaukee,238,45,90.0,0.5,,,,22,31.0,0.709,,,,18.0,,,,22.0,112,
26900317,1610612749,Bucks,MIL,Milwaukee,240,47,99.0,0.474,,,,21,32.0,0.656,,,,29.0,,,,21.0,115,
26900317,1610612747,Lakers,LAL,Los Angeles,240,46,101.0,0.455,,,,21,28.0,0.75,,,,21.0,,,,24.0,113,
26900319,1610612737,Hawks,ATL,Atlanta,240,41,96.0,0.426,,,,19,26.0,0.73,,,,24.0,,,,26.0,101,
26900319,1610612744,Warriors,SFW,San Francisco,240,37,87.0,0.424,,,,29,37.0,0.784,,,,24.0,,,,23.0,103,
26900316,1610612738,Celtics,BOS,Boston,240,48,94.0,0.511,,,,27,30.0,0.9,,,,28.0,,,,26.0,123,
26900316,1610612765,Pistons,DET,Detroit,240,48,92.0,0.522,,,,22,40.0,0.55,,,,21.0,,,,22.0,118,
26900318,1610612760,SuperSonics,SEA,Seattle,240,46,112.0,0.41,,,,30,36.0,0.832,,,,23.0,,,,31.0,122,
26900318,1610612755,76ers,PHL,Philadelphia,240,37,90.0,0.41,,,,36,47.0,0.766,,,,17.0,,,,27.0,110,
26900320,1610612741,Bulls,CHI,Chicago,240,53,109.0,0.485,,,,24,33.0,0.726,,,,41.0,,,,19.0,130,
26900320,1610612758,Royals,CIN,Cincinnati,240,52,108.0,0.48,,,,16,28.0,0.57,,,,27.0,,,,22.0,120,
26900321,1610612756,Suns,PHX,Phoenix,240,48,88.0,0.545,,,,28,33.0,0.847,,,,29.0,,,,26.0,124,
26900321,1610612764,Bullets,BLT,Baltimore,240,57,109.0,0.523,,,,27,39.0,0.691,,,,27.0,,,,24.0,141,
26900324,1610612760,SuperSonics,SEA,Seattle,240,54,110.0,0.49,,,,11,20.0,0.55,,,,29.0,,,,22.0,119,
26900324,1610612741,Bulls,CHI,Chicago,240,43,97.0,0.443,,,,17,27.0,0.63,,,,23.0,,,,16.0,103,
26900325,1610612765,Pistons,DET,Detroit,240,41,94.0,0.435,,,,20,27.0,0.74,,,,15.0,,,,21.0,102,
26900325,1610612752,Knicks,NYK,New York,240,39,91.0,0.428,,,,26,34.0,0.765,,,,21.0,,,,23.0,104,
26900322,1610612755,76ers,PHL,Philadelphia,240,50,103.0,0.484,,,,27,37.0,0.729,,,,29.0,,,,27.0,127,
26900322,1610612744,Warriors,SFW,San Francisco,240,38,94.0,0.404,,,,29,33.0,0.879,,,,23.0,,,,25.0,105,
26900326,1610612737,Hawks,ATL,Atlanta,240,47,106.0,0.443,,,,23,26.0,0.885,,,,20.0,,,,23.0,117,
26900326,1610612758,Royals,CIN,Cincinnati,240,39,93.0,0.418,,,,22,29.0,0.759,,,,12.0,,,,26.0,100,
26900323,1610612738,Celtics,BOS,Boston,240,43,101.0,0.425,,,,17,20.0,0.849,,,,21.0,,,,21.0,103,
26900323,1610612747,Lakers,LAL,Los Angeles,240,46,93.0,0.494,,,,16,23.0,0.695,,,,23.0,,,,19.0,108,
26900327,1610612756,Suns,PHX,Phoenix,240,45,85.0,0.529,,,,41,58.0,0.706,,,,31.0,,,,31.0,131,
26900327,1610612760,SuperSonics,SEA,Seattle,240,49,92.0,0.533,,,,36,53.0,0.679,,,,31.0,,,,32.0,134,
26900328,1610612749,Bucks,MIL,Milwaukee,0,51,25.0,2.04,,,,28,35.0,0.8,,,,12.0,,,,30.0,130,
26900328,1610612741,Bulls,CHI,Chicago,38,46,,,,,,40,48.0,0.832,,,,7.0,,,,26.0,132,
26900329,1610612745,Rockets,SDR,San Diego,0,51,119.0,0.428,,,,19,31.0,0.612,,,,28.0,,,,23.0,121,
26900329,1610612764,Bullets,BLT,Baltimore,0,51,99.0,0.515,,,,29,39.0,0.743,,,,25.0,,,,21.0,131,
26900332,1610612749,Bucks,MIL,Milwaukee,240,52,101.0,0.515,,,,19,28.0,0.679,,,,30.0,,,,22.0,123,
26900332,1610612744,Warriors,SFW,San Francisco,240,46,123.0,0.373,,,,15,22.0,0.682,,,,22.0,,,,22.0,107,
26900330,1610612756,Suns,PHX,Phoenix,240,52,97.0,0.536,,,,30,42.0,0.713,,,,29.0,,,,28.0,134,
26900330,1610612764,Bullets,BLT,Baltimore,240,48,95.0,0.505,,,,37,44.0,0.84,,,,37.0,,,,28.0,133,
26900331,1610612755,76ers,PHL,Philadelphia,240,58,103.0,0.562,,,,25,32.0,0.781,,,,38.0,,,,27.0,141,
26900331,1610612758,Royals,CIN,Cincinnati,240,44,110.0,0.4,,,,28,43.0,0.651,,,,19.0,,,,24.0,116,
26900333,1610612737,Hawks,ATL,Atlanta,240,55,107.0,0.514,,,,15,21.0,0.713,,,,35.0,,,,26.0,125,
26900333,1610612741,Bulls,CHI,Chicago,240,40,92.0,0.434,,,,27,35.0,0.771,,,,19.0,,,,18.0,107,
26900334,1610612738,Celtics,BOS,Boston,240,37,87.0,0.424,,,,35,41.0,0.853,,,,28.0,,,,29.0,109,
26900334,1610612752,Knicks,NYK,New York,240,37,97.0,0.381,,,,28,32.0,0.875,,,,21.0,,,,28.0,102,
26900335,1610612765,Pistons,DET,Detroit,240,42,79.0,0.532,,,,22,32.0,0.687,,,,17.0,,,,25.0,106,
26900335,1610612747,Lakers,LAL,Los Angeles,240,39,96.0,0.406,,,,22,33.0,0.667,,,,21.0,,,,28.0,100,
36900001,1610616833,East,EST,East NBA All Stars,240,61,119.0,0.513,,,,20,22.0,0.909,,,,30.0,,,,35.0,142,
36900001,1610616834,West,WST,West NBA All Stars,240,48,101.0,0.474,,,,39,57.0,0.684,,,,22.0,,,,21.0,135,
26900337,1610612764,Bullets,BLT,Baltimore,0,47,,,,,,25,32.0,0.781,,,,,,,,,119,
26900337,1610612765,Pistons,DET,Detroit,0,45,,,,,,25,36.0,0.693,,,,,,,,,115,
26900340,1610612758,Royals,CIN,Cincinnati,0,34,87.0,0.391,,,,43,59.0,0.728,,,,4.0,,,,27.0,111,
26900340,1610612738,Celtics,BOS,Boston,0,37,88.0,0.419,,,,30,36.0,0.832,,,,4.0,,,,37.0,104,
26900336,1610612756,Suns,PHX,Phoenix,240,45,87.0,0.517,,,,39,53.0,0.735,,,,37.0,,,,26.0,129,
26900336,1610612760,SuperSonics,SEA,Seattle,240,47,108.0,0.434,,,,26,33.0,0.788,,,,35.0,,,,32.0,120,
26900339,1610612749,Bucks,MIL,Milwaukee,240,46,83.0,0.554,,,,23,33.0,0.696,,,,8.0,,,,28.0,115,
26900339,1610612745,Rockets,SDR,San Diego,240,42,110.0,0.382,,,,22,33.0,0.667,,,,13.0,,,,28.0,106,
26900338,1610612747,Lakers,LAL,Los Angeles,240,49,91.0,0.538,,,,24,35.0,0.686,,,,10.0,,,,29.0,122,
26900338,1610612744,Warriors,SFW,San Francisco,240,41,109.0,0.376,,,,26,35.0,0.742,,,,10.0,,,,25.0,108,
26900345,1610612747,Lakers,LAL,Los Angeles,240,53,99.0,0.535,,,,22,29.0,0.759,,,,37.0,,,,20.0,128,
26900345,1610612760,SuperSonics,SEA,Seattle,226,37,85.0,0.434,,,,26,35.0,0.742,,,,19.0,,,,23.0,100,
26900341,1610612756,Suns,PHX,Phoenix,240,49,92.0,0.533,,,,34,44.0,0.773,,,,31.0,,,,32.0,132,
26900341,1610612744,Warriors,SFW,San Francisco,240,55,109.0,0.505,,,,28,46.0,0.608,,,,31.0,,,,34.0,138,
26900343,1610612741,Bulls,CHI,Chicago,180,48,97.0,0.494,,,,21,28.0,0.75,,,,34.0,,,,24.0,117,
26900343,1610612752,Knicks,NYK,New York,240,50,90.0,0.556,,,,20,35.0,0.57,,,,24.0,,,,21.0,120,
26900344,1610612738,Celtics,BOS,Boston,255,39,92.0,0.423,,,,27,35.0,0.771,,,,28.0,,,,33.0,105,
26900344,1610612765,Pistons,DET,Detroit,265,36,89.0,0.404,,,,37,46.0,0.804,,,,27.0,,,,26.0,109,
26900342,1610612755,76ers,PHL,Philadelphia,240,54,115.0,0.469,,,,25,30.0,0.832,,,,29.0,,,,22.0,133,
26900342,1610612764,Bullets,BLT,Baltimore,240,47,106.0,0.443,,,,24,33.0,0.726,,,,25.0,,,,24.0,118,
26900350,1610612749,Bucks,MIL,Milwaukee,240,48,91.0,0.527,,,,29,39.0,0.743,,,,25.0,,,,24.0,125,
26900350,1610612758,Royals,CIN,Cincinnati,240,44,96.0,0.458,,,,21,32.0,0.656,,,,26.0,,,,29.0,109,
26900349,1610612764,Bullets,BLT,Baltimore,230,43,107.0,0.402,,,,26,35.0,0.742,,,,23.0,,,,28.0,112,
26900349,1610612755,76ers,PHL,Philadelphia,240,38,90.0,0.421,,,,35,43.0,0.813,,,,19.0,,,,25.0,111,
